ID,Pred
2026_3155_3375,0.919621
2026_3155_3376,0.031093
2026_3155_3377,0.648775
2026_3155_3378,0.831039
2026_3155_3379,0.943274
2026_3155_3380,0.975
2026_3155_3381,0.865492
2026_3155_3382,0.931672
2026_3155_3384,0.975
2026_3155_3385,0.662896
2026_3155_3386,0.671949
2026_3155_3387,0.975
2026_3155_3388,0.94071
2026_3155_3389,0.975
2026_3155_3390,0.817552
2026_3155_3391,0.913047
2026_3155_3392,0.92974
2026_3155_3393,0.355812
2026_3155_3394,0.975
2026_3155_3395,0.103988
2026_3155_3396,0.910164
2026_3155_3397,0.530151
2026_3155_3398,0.975
2026_3155_3399,0.940894
2026_3155_3400,0.02734
2026_3155_3401,0.912016
2026_3155_3402,0.975
2026_3155_3403,0.259904
2026_3155_3404,0.975
2026_3155_3405,0.871865
2026_3155_3406,0.933599
2026_3155_3407,0.53274
2026_3155_3408,0.961615
2026_3155_3409,0.739264
2026_3155_3410,0.870274
2026_3155_3411,0.975
2026_3155_3412,0.974829
2026_3155_3413,0.839169
2026_3155_3414,0.547655
2026_3155_3415,0.971385
2026_3155_3416,0.937718
2026_3155_3417,0.025
2026_3155_3418,0.975
2026_3155_3419,0.908561
2026_3155_3420,0.945618
2026_3155_3421,0.975
2026_3155_3422,0.973279
2026_3155_3423,0.975
2026_3155_3424,0.777174
2026_3155_3425,0.434923
2026_3155_3426,0.951075
2026_3155_3427,0.911574
2026_3155_3428,0.796896
2026_3155_3429,0.975
2026_3155_3430,0.947198
2026_3155_3431,0.975
2026_3155_3433,0.975
2026_3155_3434,0.975
2026_3155_3435,0.141498
2026_3155_3436,0.77294
2026_3155_3437,0.442395
2026_3155_3438,0.513768
2026_3155_3439,0.436783
2026_3155_3441,0.975
2026_3155_3442,0.726927
2026_3155_3443,0.975
2026_3155_3444,0.975
2026_3155_3447,0.975
2026_3155_3448,0.915052
2026_3155_3449,0.360406
2026_3155_3450,0.975
2026_3155_3451,0.975
2026_3155_3452,0.275722
2026_3155_3453,0.839611
2026_3155_3454,0.975
2026_3155_3455,0.975
2026_3155_3456,0.887115
2026_3155_3457,0.975
2026_3155_3458,0.833092
2026_3155_3459,0.952558
2026_3155_3460,0.975
2026_3155_3461,0.975
2026_3155_3462,0.975
2026_3155_3463,0.975
2026_3155_3464,0.793672
2026_3155_3465,0.920996
2026_3155_3466,0.949272
2026_3155_3467,0.942409
2026_3155_3468,0.975
2026_3155_3469,0.975
2026_3155_3470,0.957029
2026_3155_3471,0.868895
2026_3155_3472,0.920367
2026_3155_3473,0.691543
2026_3155_3474,0.975
2026_3155_3475,0.892059
2026_3155_3476,0.975
2026_3155_3477,0.975
2026_3155_3478,0.975
2026_3155_3479,0.975
2026_3155_3480,0.909381
2026_3155_3481,0.975
2026_3156_3157,0.860834
2026_3156_3158,0.235984
2026_3156_3159,0.975
2026_3156_3160,0.211105
2026_3156_3161,0.169222
2026_3156_3162,0.612211
2026_3156_3163,0.025
2026_3156_3164,0.975
2026_3156_3165,0.949412
2026_3156_3166,0.674104
2026_3156_3167,0.971253
2026_3156_3168,0.801546
2026_3156_3169,0.949919
2026_3156_3170,0.887503
2026_3156_3171,0.966955
2026_3156_3172,0.553079
2026_3156_3173,0.674969
2026_3156_3174,0.849695
2026_3156_3175,0.975
2026_3156_3176,0.956981
2026_3156_3177,0.946078
2026_3156_3178,0.975
2026_3156_3179,0.867749
2026_3156_3180,0.514281
2026_3156_3181,0.132184
2026_3156_3182,0.889973
2026_3156_3183,0.975
2026_3156_3184,0.423499
2026_3156_3185,0.85713
2026_3156_3186,0.862945
2026_3156_3187,0.421048
2026_3156_3188,0.930014
2026_3156_3189,0.817916
2026_3156_3190,0.87395
2026_3156_3191,0.889325
2026_3156_3192,0.187624
2026_3156_3193,0.098672
2026_3156_3194,0.891447
2026_3156_3195,0.88691
2026_3156_3196,0.60686
2026_3156_3197,0.975
2026_3156_3198,0.619449
2026_3156_3199,0.849717
2026_3156_3200,0.836023
2026_3156_3201,0.856697
2026_3156_3202,0.818349
2026_3156_3203,0.719124
2026_3156_3204,0.350861
2026_3156_3205,0.913226
2026_3156_3206,0.466843
2026_3156_3207,0.719522
2026_3156_3208,0.094565
2026_3156_3209,0.934561
2026_3156_3210,0.807577
2026_3156_3211,0.188075
2026_3156_3212,0.957025
2026_3156_3213,0.896581
2026_3156_3214,0.964123
2026_3156_3217,0.692344
2026_3156_3218,0.690393
2026_3156_3219,0.251938
2026_3156_3220,0.935463
2026_3156_3221,0.296029
2026_3156_3222,0.975
2026_3156_3223,0.975
2026_3156_3224,0.367835
2026_3156_3225,0.07818
2026_3156_3226,0.639718
2026_3156_3227,0.76923
2026_3156_3228,0.13254
2026_3156_3229,0.554123
2026_3156_3230,0.911277
2026_3156_3231,0.537337
2026_3156_3232,0.854927
2026_3156_3233,0.680705
2026_3156_3234,0.060184
2026_3156_3235,0.070613
2026_3156_3236,0.638511
2026_3156_3237,0.905924
2026_3156_3238,0.946147
2026_3156_3239,0.466278
2026_3156_3240,0.900141
2026_3156_3241,0.139967
2026_3156_3242,0.629703
2026_3156_3243,0.564069
2026_3156_3244,0.918845
2026_3156_3245,0.890336
2026_3156_3246,0.069476
2026_3156_3247,0.770675
2026_3156_3248,0.912527
2026_3156_3249,0.678358
2026_3156_3250,0.746184
2026_3156_3251,0.76398
2026_3156_3252,0.919977
2026_3156_3253,0.975
2026_3156_3254,0.596473
2026_3156_3255,0.6464
2026_3156_3256,0.38228
2026_3156_3257,0.050794
2026_3156_3258,0.545862
2026_3156_3259,0.841104
2026_3156_3260,0.830961
2026_3156_3261,0.025
2026_3156_3262,0.975
2026_3156_3263,0.553007
2026_3156_3264,0.929994
2026_3156_3265,0.916284
2026_3156_3266,0.536758
2026_3156_3267,0.37004
2026_3156_3268,0.069973
2026_3156_3269,0.352097
2026_3156_3270,0.301507
2026_3156_3271,0.866715
2026_3156_3272,0.916088
2026_3156_3273,0.768674
2026_3156_3274,0.51878
2026_3156_3275,0.293905
2026_3156_3276,0.040445
2026_3156_3277,0.0345
2026_3156_3278,0.147952
2026_3156_3279,0.052638
2026_3156_3280,0.194738
2026_3156_3281,0.382003
2026_3156_3282,0.975
2026_3156_3283,0.533612
2026_3156_3284,0.822222
2026_3156_3285,0.971132
2026_3156_3286,0.40241
2026_3156_3287,0.717036
2026_3156_3288,0.975
2026_3156_3290,0.975
2026_3156_3291,0.881652
2026_3156_3292,0.753662
2026_3156_3293,0.079221
2026_3156_3294,0.707076
2026_3156_3295,0.170892
2026_3156_3296,0.975
2026_3156_3297,0.830163
2026_3156_3298,0.487179
2026_3156_3299,0.954112
2026_3156_3300,0.975
2026_3156_3301,0.199041
2026_3156_3303,0.975
2026_3156_3304,0.168806
2026_3156_3305,0.917376
2026_3156_3306,0.920222
2026_3156_3307,0.489296
2026_3156_3308,0.975
2026_3156_3309,0.975
2026_3156_3310,0.975
2026_3156_3311,0.851585
2026_3156_3312,0.651652
2026_3156_3313,0.948331
2026_3156_3314,0.143695
2026_3156_3315,0.975
2026_3156_3316,0.975
2026_3156_3317,0.755286
2026_3156_3318,0.968792
2026_3156_3319,0.938201
2026_3156_3320,0.696076
2026_3156_3321,0.918302
2026_3156_3322,0.900393
2026_3156_3323,0.129727
2026_3156_3324,0.932733
2026_3156_3325,0.691009
2026_3156_3326,0.049411
2026_3156_3328,0.037899
2026_3156_3329,0.076559
2026_3156_3330,0.735479
2026_3156_3331,0.883899
2026_3156_3332,0.06142
2026_3156_3333,0.49036
2026_3156_3334,0.883462
2026_3156_3335,0.741903
2026_3156_3336,0.728022
2026_3156_3337,0.784511
2026_3156_3338,0.951532
2026_3156_3339,0.728313
2026_3156_3340,0.975
2026_3156_3341,0.975
2026_3156_3342,0.975
2026_3156_3343,0.093684
2026_3156_3344,0.780887
2026_3156_3345,0.583139
2026_3156_3346,0.348399
2026_3156_3347,0.776529
2026_3156_3348,0.117502
2026_3156_3349,0.171698
2026_3156_3350,0.197315
2026_3156_3351,0.973212
2026_3156_3352,0.756012
2026_3156_3353,0.91423
2026_3156_3354,0.975
2026_3156_3355,0.099633
2026_3156_3356,0.952596
2026_3156_3357,0.862423
2026_3156_3358,0.86264
2026_3156_3359,0.877509
2026_3156_3360,0.936966
2026_3156_3361,0.292182
2026_3156_3362,0.774976
2026_3156_3363,0.975
2026_3156_3364,0.567062
2026_3156_3365,0.21721
2026_3156_3367,0.971671
2026_3156_3368,0.975
2026_3156_3369,0.91604
2026_3156_3370,0.975
2026_3156_3371,0.383538
2026_3156_3372,0.329108
2026_3156_3373,0.807865
2026_3156_3374,0.917636
2026_3156_3375,0.756836
2026_3156_3376,0.025
2026_3156_3377,0.54609
2026_3156_3378,0.505491
2026_3156_3379,0.852172
2026_3156_3380,0.870928
2026_3156_3381,0.770666
2026_3156_3382,0.762076
2026_3156_3384,0.975
2026_3156_3385,0.35439
2026_3156_3386,0.566587
2026_3156_3387,0.764435
2026_3156_3388,0.788703
2026_3156_3389,0.975
2026_3156_3390,0.484469
2026_3156_3391,0.630336
2026_3156_3392,0.771544
2026_3156_3393,0.07425
2026_3156_3394,0.975
2026_3156_3395,0.03189
2026_3156_3396,0.781816
2026_3156_3397,0.12782
2026_3156_3398,0.975
2026_3156_3399,0.853291
2026_3156_3400,0.025
2026_3156_3401,0.800916
2026_3156_3402,0.928646
2026_3156_3403,0.127908
2026_3156_3404,0.934153
2026_3156_3405,0.764832
2026_3156_3406,0.8679
2026_3156_3407,0.142396
2026_3156_3408,0.869252
2026_3156_3409,0.496048
2026_3156_3410,0.626007
2026_3156_3411,0.975
2026_3156_3412,0.865806
2026_3156_3413,0.53434
2026_3156_3414,0.375504
2026_3156_3415,0.919428
2026_3156_3416,0.591661
2026_3156_3417,0.025
2026_3156_3418,0.975
2026_3156_3419,0.7126
2026_3156_3420,0.82926
2026_3156_3421,0.947618
2026_3156_3422,0.907192
2026_3156_3423,0.975
2026_3156_3424,0.52988
2026_3156_3425,0.380427
2026_3156_3426,0.874377
2026_3156_3427,0.715392
2026_3156_3428,0.5311
2026_3156_3429,0.975
2026_3156_3430,0.891462
2026_3156_3431,0.91332
2026_3156_3433,0.96318
2026_3156_3434,0.975
2026_3156_3435,0.028048
2026_3156_3436,0.334371
2026_3156_3437,0.24638
2026_3156_3438,0.122519
2026_3156_3439,0.092574
2026_3156_3441,0.975
2026_3156_3442,0.277796
2026_3156_3443,0.957854
2026_3156_3444,0.932335
2026_3156_3447,0.951554
2026_3156_3448,0.462027
2026_3156_3449,0.083087
2026_3156_3450,0.961018
2026_3156_3451,0.955968
2026_3156_3452,0.096664
2026_3156_3453,0.252348
2026_3156_3454,0.95333
2026_3156_3455,0.975
2026_3156_3456,0.6968
2026_3156_3457,0.895689
2026_3156_3458,0.246549
2026_3156_3459,0.892419
2026_3156_3460,0.966145
2026_3156_3461,0.858669
2026_3156_3462,0.787545
2026_3156_3463,0.962693
2026_3156_3464,0.422571
2026_3156_3465,0.290103
2026_3156_3466,0.868126
2026_3156_3467,0.72354
2026_3156_3468,0.975
2026_3156_3469,0.94542
2026_3156_3470,0.85317
2026_3156_3471,0.336728
2026_3156_3472,0.882587
2026_3156_3473,0.436286
2026_3156_3474,0.975
2026_3156_3475,0.721188
2026_3156_3476,0.915149
2026_3156_3477,0.888547
2026_3156_3478,0.960492
2026_3156_3479,0.939079
2026_3156_3480,0.718742
2026_3156_3481,0.975
2026_3157_3158,0.056453
2026_3157_3159,0.850786
2026_3157_3160,0.039106
2026_3157_3161,0.087061
2026_3157_3162,0.188773
2026_3157_3163,0.025
2026_3157_3164,0.95378
2026_3157_3165,0.699027
2026_3157_3166,0.31474
2026_3157_3167,0.920291
2026_3157_3168,0.330332
2026_3157_3169,0.870657
2026_3157_3170,0.566262
2026_3157_3171,0.814981
2026_3157_3172,0.133414
2026_3157_3173,0.320322
2026_3157_3174,0.583239
2026_3157_3175,0.924795
2026_3157_3176,0.746254
2026_3157_3177,0.727265
2026_3157_3178,0.810188
2026_3157_3179,0.529345
2026_3157_3180,0.199961
2026_3157_3181,0.025
2026_3157_3182,0.77793
2026_3157_3183,0.923227
2026_3157_3184,0.168546
2026_3157_3185,0.568535
2026_3157_3186,0.553209
2026_3157_3187,0.096051
2026_3157_3188,0.601048
2026_3157_3189,0.417851
2026_3157_3190,0.626797
2026_3157_3191,0.667849
2026_3157_3192,0.069484
2026_3157_3193,0.041931
2026_3157_3194,0.474509
2026_3157_3195,0.585488
2026_3157_3196,0.216723
2026_3157_3197,0.911108
2026_3157_3198,0.175303
2026_3157_3199,0.589923
2026_3157_3200,0.687343
2026_3157_3201,0.403648
2026_3157_3202,0.439608
2026_3157_3203,0.44993
2026_3157_3204,0.105645
2026_3157_3205,0.771737
2026_3157_3206,0.093389
2026_3157_3207,0.378586
2026_3157_3208,0.054721
2026_3157_3209,0.698194
2026_3157_3210,0.505402
2026_3157_3211,0.04397
2026_3157_3212,0.904693
2026_3157_3213,0.661015
2026_3157_3214,0.802139
2026_3157_3217,0.197904
2026_3157_3218,0.285756
2026_3157_3219,0.086508
2026_3157_3220,0.890896
2026_3157_3221,0.238231
2026_3157_3222,0.811863
2026_3157_3223,0.904768
2026_3157_3224,0.083426
2026_3157_3225,0.028736
2026_3157_3226,0.222145
2026_3157_3227,0.504744
2026_3157_3228,0.03706
2026_3157_3229,0.205078
2026_3157_3230,0.619005
2026_3157_3231,0.350576
2026_3157_3232,0.610085
2026_3157_3233,0.364603
2026_3157_3234,0.025
2026_3157_3235,0.040089
2026_3157_3236,0.271305
2026_3157_3237,0.603283
2026_3157_3238,0.87004
2026_3157_3239,0.118998
2026_3157_3240,0.614951
2026_3157_3241,0.03332
2026_3157_3242,0.322109
2026_3157_3243,0.217765
2026_3157_3244,0.620657
2026_3157_3245,0.641718
2026_3157_3246,0.046242
2026_3157_3247,0.258604
2026_3157_3248,0.750982
2026_3157_3249,0.171797
2026_3157_3250,0.443219
2026_3157_3251,0.464267
2026_3157_3252,0.758855
2026_3157_3253,0.945235
2026_3157_3254,0.259886
2026_3157_3255,0.269813
2026_3157_3256,0.098396
2026_3157_3257,0.025
2026_3157_3258,0.129849
2026_3157_3259,0.598814
2026_3157_3260,0.504658
2026_3157_3261,0.025
2026_3157_3262,0.925496
2026_3157_3263,0.183076
2026_3157_3264,0.814406
2026_3157_3265,0.657847
2026_3157_3266,0.217186
2026_3157_3267,0.176766
2026_3157_3268,0.025
2026_3157_3269,0.075528
2026_3157_3270,0.105748
2026_3157_3271,0.580136
2026_3157_3272,0.719811
2026_3157_3273,0.489976
2026_3157_3274,0.24949
2026_3157_3275,0.063722
2026_3157_3276,0.025
2026_3157_3277,0.025
2026_3157_3278,0.032289
2026_3157_3279,0.026599
2026_3157_3280,0.068746
2026_3157_3281,0.319476
2026_3157_3282,0.859682
2026_3157_3283,0.164402
2026_3157_3284,0.321103
2026_3157_3285,0.764218
2026_3157_3286,0.158952
2026_3157_3287,0.250713
2026_3157_3288,0.963022
2026_3157_3290,0.93137
2026_3157_3291,0.655127
2026_3157_3292,0.292903
2026_3157_3293,0.060754
2026_3157_3294,0.250039
2026_3157_3295,0.037299
2026_3157_3296,0.841895
2026_3157_3297,0.54057
2026_3157_3298,0.248548
2026_3157_3299,0.826388
2026_3157_3300,0.935701
2026_3157_3301,0.071207
2026_3157_3303,0.970468
2026_3157_3304,0.079427
2026_3157_3305,0.702151
2026_3157_3306,0.836905
2026_3157_3307,0.141225
2026_3157_3308,0.811055
2026_3157_3309,0.966577
2026_3157_3310,0.975
2026_3157_3311,0.566642
2026_3157_3312,0.353357
2026_3157_3313,0.833028
2026_3157_3314,0.027974
2026_3157_3315,0.947189
2026_3157_3316,0.865369
2026_3157_3317,0.283142
2026_3157_3318,0.842009
2026_3157_3319,0.727019
2026_3157_3320,0.318134
2026_3157_3321,0.508111
2026_3157_3322,0.552593
2026_3157_3323,0.027666
2026_3157_3324,0.709028
2026_3157_3325,0.265637
2026_3157_3326,0.025
2026_3157_3328,0.025
2026_3157_3329,0.030469
2026_3157_3330,0.282843
2026_3157_3331,0.50261
2026_3157_3332,0.039434
2026_3157_3333,0.169269
2026_3157_3334,0.710735
2026_3157_3335,0.374943
2026_3157_3336,0.370071
2026_3157_3337,0.411301
2026_3157_3338,0.647485
2026_3157_3339,0.268614
2026_3157_3340,0.841378
2026_3157_3341,0.975
2026_3157_3342,0.975
2026_3157_3343,0.030569
2026_3157_3344,0.390006
2026_3157_3345,0.465206
2026_3157_3346,0.098192
2026_3157_3347,0.420335
2026_3157_3348,0.054576
2026_3157_3349,0.085855
2026_3157_3350,0.069499
2026_3157_3351,0.873836
2026_3157_3352,0.322083
2026_3157_3353,0.541315
2026_3157_3354,0.975
2026_3157_3355,0.054133
2026_3157_3356,0.826158
2026_3157_3357,0.615027
2026_3157_3358,0.436786
2026_3157_3359,0.747818
2026_3157_3360,0.742941
2026_3157_3361,0.119497
2026_3157_3362,0.27233
2026_3157_3363,0.975
2026_3157_3364,0.317486
2026_3157_3365,0.077066
2026_3157_3367,0.9185
2026_3157_3368,0.948087
2026_3157_3369,0.679505
2026_3157_3370,0.958693
2026_3157_3371,0.161987
2026_3157_3372,0.14263
2026_3157_3373,0.518111
2026_3157_3374,0.553065
2026_3157_3375,0.373751
2026_3157_3376,0.025
2026_3157_3377,0.131834
2026_3157_3378,0.20701
2026_3157_3379,0.487042
2026_3157_3380,0.599069
2026_3157_3381,0.356522
2026_3157_3382,0.366808
2026_3157_3384,0.960799
2026_3157_3385,0.119586
2026_3157_3386,0.17182
2026_3157_3387,0.591008
2026_3157_3388,0.438017
2026_3157_3389,0.887686
2026_3157_3390,0.190548
2026_3157_3391,0.376781
2026_3157_3392,0.511248
2026_3157_3393,0.03155
2026_3157_3394,0.906137
2026_3157_3395,0.025
2026_3157_3396,0.412133
2026_3157_3397,0.13669
2026_3157_3398,0.898866
2026_3157_3399,0.494377
2026_3157_3400,0.025
2026_3157_3401,0.373997
2026_3157_3402,0.716589
2026_3157_3403,0.027549
2026_3157_3404,0.785512
2026_3157_3405,0.319083
2026_3157_3406,0.447341
2026_3157_3407,0.035124
2026_3157_3408,0.603697
2026_3157_3409,0.193289
2026_3157_3410,0.298587
2026_3157_3411,0.889182
2026_3157_3412,0.658071
2026_3157_3413,0.196682
2026_3157_3414,0.222831
2026_3157_3415,0.695004
2026_3157_3416,0.49169
2026_3157_3417,0.025
2026_3157_3418,0.95493
2026_3157_3419,0.287023
2026_3157_3420,0.393184
2026_3157_3421,0.868507
2026_3157_3422,0.758482
2026_3157_3423,0.86221
2026_3157_3424,0.192158
2026_3157_3425,0.121303
2026_3157_3426,0.435409
2026_3157_3427,0.255289
2026_3157_3428,0.204947
2026_3157_3429,0.896317
2026_3157_3430,0.516821
2026_3157_3431,0.625922
2026_3157_3433,0.76135
2026_3157_3434,0.975
2026_3157_3435,0.025135
2026_3157_3436,0.083267
2026_3157_3437,0.076783
2026_3157_3438,0.044853
2026_3157_3439,0.043725
2026_3157_3441,0.975
2026_3157_3442,0.090229
2026_3157_3443,0.735923
2026_3157_3444,0.831385
2026_3157_3447,0.746135
2026_3157_3448,0.378404
2026_3157_3449,0.061387
2026_3157_3450,0.703431
2026_3157_3451,0.787684
2026_3157_3452,0.025
2026_3157_3453,0.071677
2026_3157_3454,0.798667
2026_3157_3455,0.849342
2026_3157_3456,0.315248
2026_3157_3457,0.7002
2026_3157_3458,0.334256
2026_3157_3459,0.619604
2026_3157_3460,0.793401
2026_3157_3461,0.672176
2026_3157_3462,0.560659
2026_3157_3463,0.808799
2026_3157_3464,0.170134
2026_3157_3465,0.126447
2026_3157_3466,0.509351
2026_3157_3467,0.390236
2026_3157_3468,0.975
2026_3157_3469,0.816654
2026_3157_3470,0.520863
2026_3157_3471,0.095695
2026_3157_3472,0.438119
2026_3157_3473,0.153092
2026_3157_3474,0.884822
2026_3157_3475,0.340338
2026_3157_3476,0.813511
2026_3157_3477,0.668444
2026_3157_3478,0.888453
2026_3157_3479,0.754189
2026_3157_3480,0.380123
2026_3157_3481,0.896387
2026_3158_3159,0.975
2026_3158_3160,0.235783
2026_3158_3161,0.208989
2026_3158_3162,0.818578
2026_3158_3163,0.034732
2026_3158_3164,0.975
2026_3158_3165,0.975
2026_3158_3166,0.828521
2026_3158_3167,0.975
2026_3158_3168,0.911908
2026_3158_3169,0.975
2026_3158_3170,0.932789
2026_3158_3171,0.975
2026_3158_3172,0.637558
2026_3158_3173,0.789598
2026_3158_3174,0.975
2026_3158_3175,0.975
2026_3158_3176,0.975
2026_3158_3177,0.975
2026_3158_3178,0.975
2026_3158_3179,0.930241
2026_3158_3180,0.71834
2026_3158_3181,0.062372
2026_3158_3182,0.975
2026_3158_3183,0.975
2026_3158_3184,0.629524
2026_3158_3185,0.928687
2026_3158_3186,0.949062
2026_3158_3187,0.61053
2026_3158_3188,0.949041
2026_3158_3189,0.935676
2026_3158_3190,0.936524
2026_3158_3191,0.975
2026_3158_3192,0.433625
2026_3158_3193,0.248187
2026_3158_3194,0.975
2026_3158_3195,0.954972
2026_3158_3196,0.678412
2026_3158_3197,0.975
2026_3158_3198,0.804665
2026_3158_3199,0.948943
2026_3158_3200,0.972616
2026_3158_3201,0.946351
2026_3158_3202,0.934117
2026_3158_3203,0.916123
2026_3158_3204,0.693558
2026_3158_3205,0.975
2026_3158_3206,0.687559
2026_3158_3207,0.719817
2026_3158_3208,0.0785
2026_3158_3209,0.975
2026_3158_3210,0.920626
2026_3158_3211,0.166637
2026_3158_3212,0.975
2026_3158_3213,0.900988
2026_3158_3214,0.975
2026_3158_3217,0.852037
2026_3158_3218,0.808644
2026_3158_3219,0.57677
2026_3158_3220,0.975
2026_3158_3221,0.641904
2026_3158_3222,0.975
2026_3158_3223,0.975
2026_3158_3224,0.526628
2026_3158_3225,0.142418
2026_3158_3226,0.817318
2026_3158_3227,0.918534
2026_3158_3228,0.189267
2026_3158_3229,0.689941
2026_3158_3230,0.975
2026_3158_3231,0.790957
2026_3158_3232,0.957115
2026_3158_3233,0.85135
2026_3158_3234,0.051366
2026_3158_3235,0.158381
2026_3158_3236,0.800772
2026_3158_3237,0.973655
2026_3158_3238,0.975
2026_3158_3239,0.690805
2026_3158_3240,0.964112
2026_3158_3241,0.115313
2026_3158_3242,0.786866
2026_3158_3243,0.760053
2026_3158_3244,0.954414
2026_3158_3245,0.932608
2026_3158_3246,0.062112
2026_3158_3247,0.805936
2026_3158_3248,0.975
2026_3158_3249,0.850227
2026_3158_3250,0.895121
2026_3158_3251,0.888958
2026_3158_3252,0.975
2026_3158_3253,0.975
2026_3158_3254,0.770181
2026_3158_3255,0.903587
2026_3158_3256,0.587276
2026_3158_3257,0.063154
2026_3158_3258,0.807834
2026_3158_3259,0.966194
2026_3158_3260,0.958128
2026_3158_3261,0.041612
2026_3158_3262,0.975
2026_3158_3263,0.773809
2026_3158_3264,0.975
2026_3158_3265,0.975
2026_3158_3266,0.739644
2026_3158_3267,0.66599
2026_3158_3268,0.100899
2026_3158_3269,0.631815
2026_3158_3270,0.594094
2026_3158_3271,0.930216
2026_3158_3272,0.966961
2026_3158_3273,0.92781
2026_3158_3274,0.741758
2026_3158_3275,0.164595
2026_3158_3276,0.030016
2026_3158_3277,0.071401
2026_3158_3278,0.232709
2026_3158_3279,0.049278
2026_3158_3280,0.175396
2026_3158_3281,0.766226
2026_3158_3282,0.975
2026_3158_3283,0.671602
2026_3158_3284,0.882456
2026_3158_3285,0.975
2026_3158_3286,0.673901
2026_3158_3287,0.912614
2026_3158_3288,0.975
2026_3158_3290,0.975
2026_3158_3291,0.932998
2026_3158_3292,0.86243
2026_3158_3293,0.170818
2026_3158_3294,0.764167
2026_3158_3295,0.469989
2026_3158_3296,0.975
2026_3158_3297,0.913619
2026_3158_3298,0.772846
2026_3158_3299,0.975
2026_3158_3300,0.975
2026_3158_3301,0.297345
2026_3158_3303,0.975
2026_3158_3304,0.346076
2026_3158_3305,0.975
2026_3158_3306,0.975
2026_3158_3307,0.607717
2026_3158_3308,0.975
2026_3158_3309,0.975
2026_3158_3310,0.975
2026_3158_3311,0.94023
2026_3158_3312,0.756545
2026_3158_3313,0.960817
2026_3158_3314,0.080315
2026_3158_3315,0.975
2026_3158_3316,0.975
2026_3158_3317,0.855427
2026_3158_3318,0.975
2026_3158_3319,0.975
2026_3158_3320,0.818813
2026_3158_3321,0.947334
2026_3158_3322,0.936867
2026_3158_3323,0.201364
2026_3158_3324,0.975
2026_3158_3325,0.862987
2026_3158_3326,0.040745
2026_3158_3328,0.029293
2026_3158_3329,0.140973
2026_3158_3330,0.803711
2026_3158_3331,0.956964
2026_3158_3332,0.084922
2026_3158_3333,0.728545
2026_3158_3334,0.975
2026_3158_3335,0.881273
2026_3158_3336,0.898852
2026_3158_3337,0.890717
2026_3158_3338,0.975
2026_3158_3339,0.841973
2026_3158_3340,0.975
2026_3158_3341,0.975
2026_3158_3342,0.975
2026_3158_3343,0.130982
2026_3158_3344,0.88586
2026_3158_3345,0.79039
2026_3158_3346,0.515203
2026_3158_3347,0.896177
2026_3158_3348,0.191735
2026_3158_3349,0.349963
